time,Cache:adminBytes,Cache:avgBatchCACHEMODE,Cache:avgBatchCRITICAL,Cache:avgBatchDAEMON,Cache:avgBatchEVICTORTHREAD,Cache:avgBatchMANUAL,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINsEvictedCACHEMODE,Cache:nBINsEvictedCRITICAL,Cache:nBINsEvictedDAEMON,Cache:nBINsEvictedEVICTORTHREAD,Cache:nBINsEvictedMANUAL,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsStripped,Cache:nBatchesCACHEMODE,Cache:nBatchesCRITICAL,Cache:nBatchesDAEMON,Cache:nBatchesEVICTORTHREAD,Cache:nBatchesMANUAL,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictPasses,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesScanned,Cache:nNodesSelected,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsEvictedCACHEMODE,Cache:nUpperINsEvictedCRITICAL,Cache:nUpperINsEvictedDAEMON,Cache:nUpperINsEvictedEVICTORTHREAD,Cache:nUpperINsEvictedMANUAL,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:requiredEvictBytes,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:Copy.count,Jvm:Copy.time,Jvm:MarkSweepCompact.count,Jvm:MarkSweepCompact.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2017-05-19T01:10:57Z,1013,0,0,0,0,0,3807965,1400,660848,376,0,0,0,0,0,43708,0,0,0,0,0,0,0,63,7,0,-6,1,11,3283,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2201967,2,2130178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495156077130,3145728,0,0,0,0,794,3244,793,0,794,0,0,3,793,0,0,0,1,0,0,0,0,0,0,0,0,84597,794,0,0,0,0,198,434,1,47,38861560,-1,0,0,0,0,0,0,8344,0,0,0,4,0,2,0,519,0,10,0,500,0,0,0,0,0,0,0,0,0,0,42847,0,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19T01:11:58Z,573,0,0,0,0,0,3772277,1400,625656,320,0,0,0,0,0,44892,0,0,0,0,0,0,0,60,7,0,-9,2,9,2978,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2201967,2,2130178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495156077130,3145728,0,0,0,0,680,3054,681,0,680,0,0,3,681,0,0,0,1,0,0,0,0,0,0,0,0,63874,679,0,0,0,0,195,472,3,108,42027488,-1,0,0,0,0,0,0,7512,0,0,0,3,0,3,0,414,0,6,0,300,0,0,0,0,0,0,0,0,0,0,44134,0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19T01:12:58Z,1893,0,0,0,0,0,3740293,1400,592352,320,0,0,0,0,0,45023,0,0,0,0,0,0,0,58,7,0,-13,1,9,3545,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2201967,2,2130178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495156077130,3145728,0,0,0,0,846,3265,846,0,846,0,0,3,846,0,0,0,1,0,0,0,0,0,0,0,0,92890,846,0,0,0,0,201,457,2,74,41998200,-1,0,0,0,0,0,0,9022,0,0,0,3,0,4,0,570,0,12,0,600,0,0,0,0,0,0,0,0,0,0,44086,0,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19T01:13:58Z,1013,0,0,0,0,0,3703797,1400,556736,320,0,0,0,0,0,44968,0,0,0,0,0,0,0,55,7,0,-18,1,9,3634,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2201967,2,2130178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495156077130,3145728,0,0,0,0,895,3727,895,0,895,0,0,3,895,0,0,0,1,0,0,0,0,0,0,0,0,102570,894,0,0,0,0,199,523,5,180,42324416,-1,0,0,0,0,0,0,9258,0,0,0,3,0,5,0,619,0,14,0,700,0,0,0,0,0,0,0,0,0,0,43974,0,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19T01:14:58Z,573,0,0,0,0,0,3669429,1400,522808,320,0,0,0,0,0,50344,0,0,0,0,0,0,0,53,7,0,-22,1,9,3353,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2201967,2,2130178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495156077130,3145728,0,0,0,0,787,4480,786,0,787,0,0,3,786,0,0,0,1,0,0,0,0,0,0,0,0,84315,785,0,0,0,0,204,538,5,198,41151448,-1,0,0,0,0,0,0,8365,0,0,0,1,0,4,0,516,0,10,0,500,0,0,0,0,0,0,0,0,0,0,49474,0,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19T01:15:58Z,1453,0,0,0,0,0,3639957,1400,492456,320,0,0,0,0,0,46970,0,0,0,0,0,0,0,52,7,0,-24,1,9,3353,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2201967,2,2130178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495156077130,3145728,0,0,0,0,748,3249,748,0,748,0,0,3,748,0,0,0,1,0,0,0,0,0,0,0,0,74302,747,0,0,0,0,201,530,3,103,42718136,-1,0,0,0,0,0,0,8292,0,0,0,3,0,2,0,472,0,8,0,400,0,0,0,0,0,0,0,0,0,0,46155,0,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19T01:16:58Z,1013,0,0,0,0,0,3601557,1400,454496,320,0,0,0,0,0,42012,0,0,0,0,0,0,0,49,7,0,-29,1,9,3555,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2201967,2,2130178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495156077130,3145728,0,0,0,0,846,4019,846,0,846,0,0,3,846,0,0,0,1,0,0,0,0,0,0,0,0,93578,844,0,0,0,0,194,501,4,144,38263992,-1,0,0,0,0,0,0,8839,0,0,0,3,0,5,0,570,0,12,0,600,0,0,0,0,0,0,0,0,0,0,41071,0,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19T01:17:58Z,573,0,0,0,0,0,3574757,1400,428136,320,0,0,0,0,0,32867,0,0,0,0,0,0,0,47,7,0,-31,1,11,2107,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2201967,2,2130178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495156077130,3145728,0,0,0,0,415,2218,415,0,415,0,0,3,415,0,0,0,1,0,0,0,0,0,0,0,0,32910,414,0,0,0,0,140,335,2,76,40844064,-1,0,0,0,0,0,0,5052,0,0,0,0,0,4,0,222,0,554,0,60,0,0,0,0,0,0,0,0,0,0,31300,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19T01:18:19Z,573,0,0,0,0,0,3574437,1400,428136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,7,0,-31,1,11,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,2201967,2,2130178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495156077130,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40923936,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19T03:57:32Z,109,0,0,0,0,0,3164909,1400,18752,320,0,0,0,0,0,34,4,0,0,0,0,0,7,4,4,0,3,1,5,26,13,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,4374503,3,4277811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1495166250959,3145728,0,0,0,110,0,0,0,3,0,0,0,3,0,0,0,110,1,30720,15,0,0,0,69,5579880,782,0,0,0,0,0,0,12,44,1,15,15793680,-1,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19T03:58:32Z,3213,0,0,0,0,0,6194037,1880,3044776,320,0,0,0,0,0,68535,23,0,0,0,0,0,0,257,10,0,2,1,9,1424,0,0,0,0,0, ,0,0,0,0,0,0,32134,0,0,0,4374503,3,4277811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1495166250959,3145728,0,0,0,33,33155,41494,33155,4,33155,0,0,3,33156,0,0,33,1,45056,22,2279,20,0,22,137772,36,6006827,33137,0,0,0,0,188,487,3,130,31952968,-1,0,0,0,0,0,0,38506,0,0,0,1,0,3,0,423,0,14,0,700,0,0,0,0,0,0,0,0,0,0,35082,0,33075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19T03:59:32Z,5877,0,0,0,0,0,6170789,1880,3018752,432,0,0,0,0,0,44709,0,0,0,0,0,0,0,257,10,0,2,1,10,2629,0,0,0,0,0, ,0,0,0,0,0,0,44097,0,0,0,4374503,3,4277811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495166250959,3145728,0,0,0,0,557,3504,556,0,557,0,0,3,556,0,0,0,1,0,0,0,0,0,0,0,0,46350,556,0,0,0,0,202,524,3,122,30914512,-1,0,0,0,0,0,0,6380,0,0,0,5,0,0,0,303,0,2,0,100,0,0,0,0,0,0,0,0,0,0,44097,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19T04:00:32Z,2442,0,0,0,0,0,6129554,1880,2981064,320,0,0,0,0,0,38558,0,0,0,0,0,0,0,253,10,0,-4,1,8,3311,0,0,0,0,0, ,0,0,0,0,0,0,37621,0,0,0,4374503,3,4277811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495166250959,3145728,0,0,0,0,838,3037,839,0,838,0,0,3,839,0,0,0,1,0,0,0,0,0,0,0,0,103494,838,0,0,0,0,197,494,2,97,40889712,-1,0,0,0,0,0,0,9068,0,0,0,3,0,6,0,566,0,12,0,600,0,0,0,0,0,0,0,0,0,0,37621,0,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19T04:01:32Z,2026,0,0,0,0,0,6096914,1880,2948840,320,0,0,0,0,0,37083,0,0,0,0,0,0,0,251,10,0,-8,1,8,3326,0,0,0,0,0, ,0,0,0,0,0,0,36125,0,0,0,4374503,3,4277811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495166250959,3145728,0,0,0,0,873,4222,872,0,873,0,0,3,872,0,0,0,1,0,0,0,0,0,0,0,0,108183,869,0,0,0,0,181,477,3,234,32205504,-1,0,0,0,0,0,0,8924,0,0,0,3,0,4,0,608,0,14,0,700,0,0,0,0,0,0,0,0,0,0,36125,0,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19T04:02:32Z,1122,0,0,0,0,0,6061562,1880,2914336,376,0,0,0,0,0,40299,0,0,0,0,0,0,0,248,10,0,-13,1,8,3380,0,0,0,0,0, ,0,0,0,0,0,0,39304,0,0,0,4374503,3,4277811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495166250959,3145728,0,0,0,0,886,3668,885,0,886,0,0,3,885,0,0,0,1,0,0,0,0,0,0,0,0,110222,886,0,0,0,0,175,446,2,85,42295952,-1,0,0,0,0,0,0,9198,0,0,0,2,0,5,0,614,0,14,0,700,0,0,0,0,0,0,0,0,0,0,39304,0,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19T04:03:32Z,3786,0,0,0,0,0,6032026,1880,2882136,376,0,0,0,0,0,52853,0,0,0,0,0,0,0,248,10,0,-14,1,9,3028,0,0,0,0,0, ,0,0,0,0,0,0,52138,0,0,0,4374503,3,4277811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495166250959,3145728,0,0,0,0,654,3611,654,0,654,0,0,3,654,0,0,0,1,0,0,0,0,0,0,0,0,65385,654,0,0,0,0,186,476,2,83,29825120,-1,0,0,0,0,0,0,7439,0,0,0,4,0,1,0,411,0,6,0,300,0,0,0,0,0,0,0,0,0,0,52138,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19T04:04:32Z,2442,0,0,0,0,0,5998570,1880,2850080,320,0,0,0,0,0,51198,0,0,0,0,0,0,0,245,10,0,-18,1,8,3166,0,0,0,0,0, ,0,0,0,0,0,0,50361,0,0,0,4374503,3,4277811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495166250959,3145728,0,0,0,0,758,4481,759,0,758,0,0,3,759,0,0,0,1,0,0,0,0,0,0,0,0,84068,756,0,0,0,0,192,495,2,77,40242080,-1,0,0,0,0,0,0,8112,0,0,0,3,0,4,0,467,0,8,0,400,0,0,0,0,0,0,0,0,0,0,50361,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19T04:05:32Z,2002,0,0,0,0,0,5962930,1880,2814880,320,0,0,0,0,0,50276,0,0,0,0,0,0,0,242,10,0,-23,1,8,3607,0,0,0,0,0, ,0,0,0,0,0,0,49290,0,0,0,4374503,3,4277811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495166250959,3145728,0,0,0,0,895,4784,894,0,895,0,0,3,894,0,0,0,1,0,0,0,0,0,0,0,0,110138,891,0,0,0,0,189,480,3,133,38495192,-1,0,0,0,0,0,0,9437,0,0,0,2,0,5,0,619,0,14,0,700,0,0,0,0,0,0,0,0,0,0,49290,0,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19T04:06:32Z,1586,0,0,0,0,0,5928386,1880,2780752,320,0,0,0,0,0,47156,0,0,0,0,0,0,0,240,10,0,-27,1,8,3657,0,0,0,0,0, ,0,0,0,0,0,0,46172,0,0,0,4374503,3,4277811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495166250959,3145728,0,0,0,0,899,4562,897,0,899,0,0,3,897,0,0,0,1,0,0,0,0,0,0,0,0,109731,895,0,0,0,0,184,539,4,163,38008512,-1,0,0,0,0,0,0,9546,0,0,0,2,0,4,0,621,0,14,0,700,0,0,0,0,0,0,0,0,0,0,46172,0,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19T04:07:32Z,1146,0,0,0,0,0,5894938,1880,2747744,320,0,0,0,0,0,39956,0,0,0,0,0,0,0,239,10,0,-29,1,9,3201,0,0,0,0,0, ,0,0,0,0,0,0,39206,0,0,0,4374503,3,4277811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495166250959,3145728,0,0,0,0,679,3583,678,0,679,0,0,3,678,0,0,0,1,0,0,0,0,0,0,0,0,70158,676,0,0,0,0,177,462,3,123,44383016,-1,0,0,0,0,0,0,7849,0,0,0,1,0,2,0,413,0,6,0,300,0,0,0,0,0,0,0,0,0,0,39206,0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19T04:08:32Z,3346,0,0,0,0,0,5865010,1880,2715560,376,0,0,0,0,0,40902,0,0,0,0,0,0,0,237,10,0,-32,1,8,3395,0,0,0,0,0, ,0,0,0,0,0,0,40079,0,0,0,4374503,3,4277811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495166250959,3145728,0,0,0,0,745,3827,744,0,745,0,0,3,744,0,0,0,1,0,0,0,0,0,0,0,0,80217,742,0,0,0,0,182,439,3,113,44494528,-1,0,0,0,0,0,0,8433,0,0,0,1,0,3,0,470,0,8,0,400,0,0,0,0,0,0,0,0,0,0,40079,0,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19T04:09:32Z,2002,0,0,0,0,0,5828890,1880,2680672,488,0,0,0,0,0,41927,0,0,0,0,0,0,0,235,10,0,-37,1,9,3726,0,0,0,0,0, ,0,0,0,0,0,0,40926,0,0,0,4374503,3,4277811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495166250959,3145728,0,0,0,0,907,4508,906,0,907,0,0,3,906,0,0,0,1,0,0,0,0,0,0,0,0,112772,904,0,0,0,0,180,470,3,114,48845616,-1,0,0,0,0,0,0,9473,0,0,0,0,0,5,0,625,0,14,0,700,0,0,0,0,0,0,0,0,0,0,40926,0,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19T04:10:32Z,1122,0,0,0,0,0,5789842,1880,2642672,320,0,0,0,0,0,39724,0,0,0,0,0,0,0,231,10,0,-43,1,8,3801,0,0,0,0,0, ,0,0,0,0,0,0,38716,0,0,0,4374503,3,4277811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495166250959,3145728,0,0,0,0,912,4430,914,0,912,0,0,3,914,0,0,0,1,0,0,0,0,0,0,0,0,111819,909,0,0,0,0,179,484,3,123,38447736,-1,0,0,0,0,0,0,9697,0,0,0,3,0,6,0,628,0,14,0,700,0,0,0,0,0,0,0,0,0,0,38716,0,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19T04:11:32Z,1146,0,0,0,0,0,5756874,1880,2609680,320,0,0,0,0,0,40979,0,0,0,0,0,0,0,229,10,0,-47,1,8,3711,0,0,0,0,0, ,0,0,0,0,0,0,40034,0,0,0,4374503,3,4277811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495166250959,3145728,0,0,0,0,862,4487,862,0,862,0,0,3,862,0,0,0,1,0,0,0,0,0,0,0,0,101594,862,0,0,0,0,184,459,2,82,49623576,-1,0,0,0,0,0,0,9436,0,0,0,2,0,4,0,578,0,12,0,600,0,0,0,0,0,0,0,0,0,0,40034,0,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19T04:12:32Z,3786,0,0,0,0,0,5728242,1880,2578408,320,0,0,0,0,0,49080,0,0,0,0,0,0,0,229,10,0,-48,1,9,3232,0,0,0,0,0, ,0,0,0,0,0,0,48329,0,0,0,4374503,3,4277811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495166250959,3145728,0,0,0,0,687,4202,686,0,687,0,0,3,686,0,0,0,1,0,0,0,0,0,0,0,0,68978,685,0,0,0,0,188,471,3,123,48077840,-1,0,0,0,0,0,0,7873,0,0,0,4,0,1,0,417,0,6,0,300,0,0,0,0,0,0,0,0,0,0,48329,0,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19T04:13:32Z,2906,0,0,0,0,0,5690994,1880,2542040,320,0,0,0,0,0,53496,0,0,0,0,0,0,0,226,10,0,-52,1,9,3451,0,0,0,0,0, ,0,0,0,0,0,0,52620,0,0,0,4374503,3,4277811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495166250959,3145728,0,0,0,0,789,4527,789,0,789,0,0,3,789,0,0,0,1,0,0,0,0,0,0,0,0,89493,787,0,0,0,0,189,511,4,170,39112024,-1,0,0,0,0,0,0,8582,0,0,0,3,0,4,0,517,0,10,0,500,0,0,0,0,0,0,0,0,0,0,52620,0,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19T04:14:32Z,2002,0,0,0,0,0,5655650,1880,2507600,320,0,0,0,0,0,47313,0,0,0,0,0,0,0,223,10,0,-57,1,8,3602,0,0,0,0,0, ,0,0,0,0,0,0,46319,0,0,0,4374503,3,4277811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495166250959,3145728,0,0,0,0,897,4003,896,0,897,0,0,3,896,0,0,0,1,0,0,0,0,0,0,0,0,110415,893,0,0,0,0,181,447,3,110,37239880,-1,0,0,0,0,0,0,9108,0,0,0,3,0,5,0,620,0,14,0,700,0,0,0,0,0,0,0,0,0,0,46319,0,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19T04:15:32Z,1122,0,0,0,0,0,5618002,1880,2470832,320,0,0,0,0,0,43819,0,0,0,0,0,0,0,221,10,0,-61,1,8,3254,0,0,0,0,0, ,0,0,0,0,0,0,42941,0,0,0,4374503,3,4277811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495166250959,3145728,0,0,0,0,797,3063,796,0,797,0,0,3,796,0,0,0,1,0,0,0,0,0,0,0,0,92060,794,0,0,0,0,177,456,4,163,25789304,-1,0,0,0,0,0,0,8193,0,0,0,2,0,4,0,521,0,10,0,500,0,0,0,0,0,0,0,0,0,0,42941,0,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19T04:16:32Z,2026,0,0,0,0,0,5587554,1880,2439480,320,0,0,0,0,0,39803,0,0,0,0,0,0,0,220,10,0,-63,2,9,3240,0,0,0,0,0, ,0,0,0,0,0,0,38931,0,0,0,4374503,3,4277811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495166250959,3145728,0,0,0,0,797,3829,796,0,797,0,0,3,796,0,0,0,1,0,0,0,0,0,0,0,0,88338,796,0,0,0,0,173,435,3,116,45677552,-1,0,0,0,0,0,0,8039,0,0,0,4,0,2,0,521,0,10,0,500,0,0,0,0,0,0,0,0,0,0,38931,0,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
